#SCU1.ForceA.Engineering value [kN],SCU1.Encoder.Engineering value [mm],Design,Direction,Displacement Rate
-26.884264,-9.324955,A,X,0.1
-26.869738,-9.3301029,A,X,0.1
-26.87595,-9.3366623,A,X,0.1
-26.842848,-9.3401852,A,X,0.1
-26.861687,-9.3453493,A,X,0.1
-26.824291,-9.3510427,A,X,0.1
-26.824123,-9.3560371,A,X,0.1
-26.804426,-9.3607101,A,X,0.1
-26.777678,-9.3656263,A,X,0.1
-26.749245,-9.3700008,A,X,0.1
-26.769217,-9.3749294,A,X,0.1
-26.749599,-9.3806286,A,X,0.1
-26.75242,-9.3853159,A,X,0.1
-26.739414,-9.3924618,A,X,0.1
-26.744072,-9.3950863,A,X,0.1
-26.728456,-9.3998632,A,X,0.1
-26.731472,-9.406621,A,X,0.1
-26.703888,-9.4102631,A,X,0.1
-26.717758,-9.4155874,A,X,0.1
-26.708349,-9.4215822,A,X,0.1
-26.696974,-9.4243879,A,X,0.1
-26.668457,-9.4292698,A,X,0.1
-26.696045,-9.4353228,A,X,0.1
-26.61306,-9.4404287,A,X,0.1
-26.658871,-9.4454355,A,X,0.1
-26.600664,-9.4506054,A,X,0.1
-26.626017,-9.455369,A,X,0.1
-26.59601,-9.4616747,A,X,0.1
-26.615538,-9.4644756,A,X,0.1
-26.589344,-9.4711285,A,X,0.1
-26.598763,-9.4744968,A,X,0.1
-26.584328,-9.4801416,A,X,0.1
-26.587946,-9.4855585,A,X,0.1
-26.581629,-9.4903526,A,X,0.1
-26.588392,-9.4952374,A,X,0.1
-26.580942,-9.500329,A,X,0.1
-26.589012,-9.5038137,A,X,0.1
-26.564316,-9.5100317,A,X,0.1
-26.596844,-9.5163422,A,X,0.1
-26.579073,-9.5193558,A,X,0.1
-26.585266,-9.5268831,A,X,0.1
-26.580996,-9.5305424,A,X,0.1
-26.590479,-9.5363016,A,X,0.1
-26.58358,-9.5402241,A,X,0.1
-26.601154,-9.5451069,A,X,0.1
-26.589895,-9.5507278,A,X,0.1
-26.607658,-9.5544586,A,X,0.1
-26.586138,-9.5607615,A,X,0.1
-26.635023,-9.5640697,A,X,0.1
-26.629824,-9.5708427,A,X,0.1
-26.641092,-9.5762138,A,X,0.1
-26.654701,-9.5804071,A,X,0.1
-26.674479,-9.5840015,A,X,0.1
-26.66387,-9.5914583,A,X,0.1
-26.675339,-9.5946341,A,X,0.1
-26.685165,-9.6005497,A,X,0.1
-26.701759,-9.6062174,A,X,0.1
-26.713181,-9.6089182,A,X,0.1
-26.731346,-9.6148901,A,X,0.1
-26.723436,-9.6203909,A,X,0.1
-26.736641,-9.6255703,A,X,0.1
-26.738123,-9.6311932,A,X,0.1
-26.745224,-9.6351795,A,X,0.1
-26.738331,-9.6404486,A,X,0.1
-26.752903,-9.6446171,A,X,0.1
-26.764948,-9.6511993,A,X,0.1
-26.786755,-9.6546326,A,X,0.1
-26.798134,-9.6605434,A,X,0.1
-26.784201,-9.6652288,A,X,0.1
-26.808821,-9.6703434,A,X,0.1
-26.809904,-9.6736698,A,X,0.1
-26.832747,-9.6797905,A,X,0.1
-26.853132,-9.6844854,A,X,0.1
-26.855141,-9.690341,A,X,0.1
-26.859259,-9.6948709,A,X,0.1
-26.859285,-9.7018557,A,X,0.1
-26.865393,-9.7055531,A,X,0.1
-26.869823,-9.7112789,A,X,0.1
-26.875057,-9.7158413,A,X,0.1
-26.88348,-9.7207851,A,X,0.1
-26.879276,-9.7258377,A,X,0.1
-26.888027,-9.7291307,A,X,0.1
-26.88657,-9.7345743,A,X,0.1
-26.883224,-9.7404413,A,X,0.1
-26.894167,-9.7451668,A,X,0.1
-26.890938,-9.7511787,A,X,0.1
-26.898359,-9.75525,A,X,0.1
-26.905266,-9.7601624,A,X,0.1
-26.912691,-9.7653093,A,X,0.1
-26.893606,-9.7700663,A,X,0.1
-26.882978,-9.7749891,A,X,0.1
-26.905003,-9.7809496,A,X,0.1
-26.894182,-9.785223,A,X,0.1
-26.894707,-9.7900944,A,X,0.1
-26.906044,-9.7951727,A,X,0.1
-26.913498,-9.801096,A,X,0.1
-26.909472,-9.8059807,A,X,0.1
-26.893566,-9.8090734,A,X,0.1
-26.891861,-9.8153591,A,X,0.1
-26.889126,-9.819746,A,X,0.1
-26.883862,-9.8267231,A,X,0.1
-26.887403,-9.8317289,A,X,0.1
-26.895288,-9.8350954,A,X,0.1
-26.879416,-9.8407593,A,X,0.1
-26.882298,-9.8445215,A,X,0.1
-26.883986,-9.849947,A,X,0.1
-26.876738,-9.8553734,A,X,0.1
-26.866474,-9.8612576,A,X,0.1
-26.847076,-9.8645029,A,X,0.1
-26.848623,-9.8713465,A,X,0.1
-26.832386,-9.8748522,A,X,0.1
-26.844963,-9.8804417,A,X,0.1
-26.851305,-9.8853273,A,X,0.1
-26.799427,-9.8898878,A,X,0.1
-26.81638,-9.8943014,A,X,0.1
-26.801746,-9.8996477,A,X,0.1
-26.805937,-9.904561,A,X,0.1
-26.764214,-9.9106951,A,X,0.1
-26.751776,-9.9161892,A,X,0.1
-26.742123,-9.918807,A,X,0.1
-26.75411,-9.9262791,A,X,0.1
-26.740236,-9.9300413,A,X,0.1
-26.728737,-9.9354601,A,X,0.1
-26.735268,-9.9397345,A,X,0.1
-26.722357,-9.9462385,A,X,0.1
-26.720488,-9.9512005,A,X,0.1
-26.703026,-9.9541388,A,X,0.1
-26.695623,-9.9602013,A,X,0.1
-26.676132,-9.9654884,A,X,0.1
-26.676775,-9.9695072,A,X,0.1
-26.685268,-9.9753628,A,X,0.1
-26.632454,-9.9806814,A,X,0.1
-26.590263,-9.9844341,A,X,0.1
-26.625965,-9.9908161,A,X,0.1
-26.587708,-9.9956112,A,X,0.1
-26.606131,-9.9996996,A,X,0.1
-26.589176,-10.005194,A,X,0.1
-26.586187,-10.010603,A,X,0.1
-26.566122,-10.014482,A,X,0.1
-26.578157,-10.019931,A,X,0.1
-26.563705,-10.024531,A,X,0.1
-26.554296,-10.031472,A,X,0.1
-26.512541,-10.03492,A,X,0.1
-26.525202,-10.040887,A,X,0.1
-26.483738,-10.04426,A,X,0.1
-26.489584,-10.049465,A,X,0.1
-26.474937,-10.055241,A,X,0.1
-26.453703,-10.060218,A,X,0.1
-26.449463,-10.065455,A,X,0.1
-26.448162,-10.070396,A,X,0.1
-26.424482,-10.075788,A,X,0.1
-26.440376,-10.08061,A,X,0.1
-26.415979,-10.086083,A,X,0.1
-26.420805,-10.089931,A,X,0.1
-26.377508,-10.095891,A,X,0.1
-26.387085,-10.099815,A,X,0.1
-26.388567,-10.105494,A,X,0.1
-26.388634,-10.110751,A,X,0.1
-26.35321,-10.115889,A,X,0.1
-26.353394,-10.120483,A,X,0.1
-26.30533,-10.125731,A,X,0.1
-26.311043,-10.129914,A,X,0.1
-26.295279,-10.135541,A,X,0.1
-26.290688,-10.140505,A,X,0.1
-26.277777,-10.145104,A,X,0.1
-26.272352,-10.151318,A,X,0.1
-26.217262,-10.15361,A,X,0.1
-26.256134,-10.161242,A,X,0.1
-26.235958,-10.165744,A,X,0.1
-26.258827,-10.169834,A,X,0.1
-26.215204,-10.174202,A,X,0.1
-26.228897,-10.180353,A,X,0.1
-26.19866,-10.183731,A,X,0.1
-26.202108,-10.189445,A,X,0.1
-26.15781,-10.194831,A,X,0.1
-26.167906,-10.200442,A,X,0.1
-26.140959,-10.206388,A,X,0.1
-26.137331,-10.20928,A,X,0.1
-26.131647,-10.21444,A,X,0.1
-26.138966,-10.220656,A,X,0.1
-26.119902,-10.223937,A,X,0.1
-26.14016,-10.230095,A,X,0.1
-26.104647,-10.234922,A,X,0.1
-26.106897,-10.242014,A,X,0.1
-26.057888,-10.245865,A,X,0.1
-26.095259,-10.249846,A,X,0.1
-26.030306,-10.255424,A,X,0.1
-26.075508,-10.260995,A,X,0.1
-26.025919,-10.265614,A,X,0.1
-26.023855,-10.270285,A,X,0.1
-25.991871,-10.276147,A,X,0.1
-25.988953,-10.280396,A,X,0.1
-25.988707,-10.286811,A,X,0.1
-25.984867,-10.29011,A,X,0.1
-25.96306,-10.296081,A,X,0.1
-25.965361,-10.300292,A,X,0.1
-25.956081,-10.306048,A,X,0.1
-25.965216,-10.309974,A,X,0.1
-25.91345,-10.315037,A,X,0.1
-25.928663,-10.320564,A,X,0.1
-25.927492,-10.326385,A,X,0.1
-25.921844,-10.329395,A,X,0.1
-25.869394,-10.336144,A,X,0.1
-25.888817,-10.33986,A,X,0.1
-25.839712,-10.345228,A,X,0.1
-25.846426,-10.350163,A,X,0.1
-25.836336,-10.354623,A,X,0.1
-25.839396,-10.359507,A,X,0.1
-25.834629,-10.365766,A,X,0.1
-25.828915,-10.370298,A,X,0.1
-25.795,-10.374361,A,X,0.1
-25.819773,-10.37993,A,X,0.1
-25.781857,-10.385058,A,X,0.1
-25.798914,-10.391356,A,X,0.1
-25.743433,-10.395026,A,X,0.1
-25.781212,-10.400111,A,X,0.1
-25.732319,-10.406759,A,X,0.1
-25.735502,-10.409915,A,X,0.1
-25.701378,-10.414788,A,X,0.1
-25.702421,-10.420303,A,X,0.1
-25.690357,-10.4257,A,X,0.1
-25.692574,-10.429215,A,X,0.1
-25.687431,-10.435471,A,X,0.1
-25.688494,-10.439423,A,X,0.1
-25.668383,-10.445266,A,X,0.1
-25.681076,-10.449719,A,X,0.1
-25.656902,-10.456602,A,X,0.1
-25.666159,-10.460601,A,X,0.1
-25.640759,-10.465332,A,X,0.1
-25.656097,-10.470487,A,X,0.1
-25.575769,-10.475014,A,X,0.1
-25.60816,-10.481628,A,X,0.1
-25.561522,-10.48434,A,X,0.1
-25.582897,-10.489959,A,X,0.1
-25.543421,-10.496611,A,X,0.1
-25.545921,-10.499804,A,X,0.1
-25.53742,-10.504103,A,X,0.1
-25.56357,-10.510939,A,X,0.1
-25.531134,-10.515298,A,X,0.1
-25.537189,-10.519438,A,X,0.1
-25.519566,-10.525603,A,X,0.1
-25.525694,-10.531061,A,X,0.1
-25.487053,-10.53577,A,X,0.1
-25.507767,-10.540741,A,X,0.1
-25.490402,-10.544891,A,X,0.1
-25.507494,-10.550274,A,X,0.1
-25.434124,-10.554481,A,X,0.1
-25.469017,-10.560415,A,X,0.1
-25.446133,-10.565522,A,X,0.1
-25.436453,-10.57076,A,X,0.1
-25.379637,-10.573783,A,X,0.1
-25.404524,-10.580034,A,X,0.1
-25.397449,-10.584985,A,X,0.1
-25.398451,-10.590322,A,X,0.1
-25.378428,-10.595621,A,X,0.1
-25.386614,-10.600206,A,X,0.1
-25.368408,-10.605287,A,X,0.1
-25.379194,-10.609399,A,X,0.1
-25.350296,-10.616691,A,X,0.1
-25.350458,-10.620876,A,X,0.1
-25.312263,-10.625677,A,X,0.1
-25.339087,-10.630358,A,X,0.1
-25.28418,-10.635184,A,X,0.1
-25.320322,-10.639996,A,X,0.1
-25.271206,-10.645848,A,X,0.1
-25.268074,-10.650009,A,X,0.1
-25.24106,-10.653911,A,X,0.1
-25.253942,-10.66057,A,X,0.1
-25.23167,-10.66444,A,X,0.1
-25.239191,-10.671132,A,X,0.1
-25.214046,-10.675309,A,X,0.1
-25.229733,-10.679152,A,X,0.1
-25.211971,-10.685454,A,X,0.1
-25.212271,-10.690514,A,X,0.1
-25.169424,-10.695087,A,X,0.1
-25.190962,-10.699739,A,X,0.1
-25.149101,-10.705036,A,X,0.1
-25.177757,-10.709668,A,X,0.1
-25.134842,-10.714664,A,X,0.1
-25.138395,-10.720587,A,X,0.1
-25.108385,-10.725166,A,X,0.1
-25.097843,-10.730043,A,X,0.1
-25.084185,-10.734401,A,X,0.1
-25.08777,-10.740351,A,X,0.1
-25.076639,-10.745645,A,X,0.1
-25.077389,-10.749564,A,X,0.1
-25.062443,-10.755669,A,X,0.1
-25.059734,-10.76139,A,X,0.1
-25.021973,-10.765346,A,X,0.1
-25.043247,-10.770589,A,X,0.1
-25.001804,-10.776143,A,X,0.1
-24.980513,-10.781425,A,X,0.1
-24.957571,-10.78504,A,X,0.1
-24.9643,-10.78997,A,X,0.1
-24.95899,-10.796617,A,X,0.1
-24.954786,-10.800185,A,X,0.1
-24.942467,-10.805204,A,X,0.1
-24.929308,-10.810829,A,X,0.1
-24.921816,-10.815639,A,X,0.1
-24.929497,-10.819638,A,X,0.1
-24.913401,-10.824891,A,X,0.1
-24.906073,-10.829821,A,X,0.1
-24.888451,-10.835385,A,X,0.1
-24.880352,-10.840425,A,X,0.1
-24.86268,-10.844707,A,X,0.1
-24.869329,-10.850941,A,X,0.1
-24.82181,-10.856371,A,X,0.1
-24.787228,-10.861986,A,X,0.1
-24.792826,-10.864635,A,X,0.1
-24.797344,-10.869694,A,X,0.1
-24.790899,-10.875925,A,X,0.1
-24.790482,-10.880188,A,X,0.1
-24.783705,-10.884632,A,X,0.1
-24.784267,-10.890247,A,X,0.1
-24.764111,-10.895422,A,X,0.1
-24.774324,-10.900919,A,X,0.1
-24.75736,-10.905657,A,X,0.1
-24.725155,-10.91156,A,X,0.1
-24.720461,-10.915688,A,X,0.1
-24.718653,-10.920671,A,X,0.1
-24.696228,-10.925724,A,X,0.1
-24.665312,-10.930061,A,X,0.1
-24.672218,-10.935032,A,X,0.1
-24.664057,-10.940945,A,X,0.1
-24.634939,-10.945532,A,X,0.1
-24.632961,-10.94837,A,X,0.1
-24.637495,-10.954777,A,X,0.1
-24.62668,-10.960533,A,X,0.1
-24.62882,-10.965967,A,X,0.1
-24.602709,-10.969629,A,X,0.1
-24.593855,-10.974867,A,X,0.1
-24.566498,-10.980352,A,X,0.1
-24.555025,-10.986155,A,X,0.1
-24.535103,-10.989874,A,X,0.1
-24.53557,-10.995047,A,X,0.1
-24.49917,-11.000025,A,X,0.1
-24.489666,-11.005156,A,X,0.1
-24.487118,-11.010147,A,X,0.1
-24.480312,-11.015694,A,X,0.1
-24.457401,-11.0208,A,X,0.1
-24.452419,-11.025297,A,X,0.1
-24.418644,-11.030603,A,X,0.1
-24.422871,-11.035397,A,X,0.1
-24.366602,-11.039633,A,X,0.1
-24.351532,-11.044706,A,X,0.1
-24.333164,-11.051699,A,X,0.1
-24.334764,-11.055727,A,X,0.1
-24.298662,-11.060398,A,X,0.1
-24.312082,-11.065079,A,X,0.1
-24.259064,-11.069651,A,X,0.1
-24.270979,-11.075615,A,X,0.1
-24.203257,-11.080082,A,X,0.1
-24.23139,-11.084354,A,X,0.1
-24.193998,-11.090399,A,X,0.1
-24.189415,-11.095598,A,X,0.1
-24.160181,-11.101732,A,X,0.1
-24.168694,-11.105188,A,X,0.1
-24.149,-11.110775,A,X,0.1
-24.133335,-11.114985,A,X,0.1
-24.064318,-11.120834,A,X,0.1
-24.08173,-11.125017,A,X,0.1
-24.039598,-11.12936,A,X,0.1
-24.035902,-11.134876,A,X,0.1
-24.011671,-11.140251,A,X,0.1
-24.027128,-11.145712,A,X,0.1
-23.98694,-11.150944,A,X,0.1
-23.978159,-11.155224,A,X,0.1
-23.935457,-11.161341,A,X,0.1
-23.945963,-11.163839,A,X,0.1
-23.888021,-11.171658,A,X,0.1
-23.884293,-11.174852,A,X,0.1
-23.877037,-11.18084,A,X,0.1
-23.868549,-11.184856,A,X,0.1
-23.827667,-11.190813,A,X,0.1
-23.826651,-11.196365,A,X,0.1
-23.736872,-11.199581,A,X,0.1
-23.759747,-11.206251,A,X,0.1
-23.733837,-11.211002,A,X,0.1
-23.733608,-11.214607,A,X,0.1
-23.697994,-11.220432,A,X,0.1
-23.707815,-11.22492,A,X,0.1
-23.6476,-11.23103,A,X,0.1
-23.664686,-11.234873,A,X,0.1
-23.58263,-11.240667,A,X,0.1
-23.59964,-11.246199,A,X,0.1
-23.577457,-11.250744,A,X,0.1
-23.575289,-11.25556,A,X,0.1
-23.516108,-11.259113,A,X,0.1
-23.552967,-11.265923,A,X,0.1
-23.482561,-11.270878,A,X,0.1
-23.480883,-11.275135,A,X,0.1
-23.426105,-11.280323,A,X,0.1
-23.438383,-11.28566,A,X,0.1
-23.398495,-11.290337,A,X,0.1
-23.403355,-11.296038,A,X,0.1
-23.35767,-11.29985,A,X,0.1
-23.378973,-11.304741,A,X,0.1
-23.347876,-11.309338,A,X,0.1
-23.350088,-11.316172,A,X,0.1
-23.28644,-11.322075,A,X,0.1
-23.280245,-11.325804,A,X,0.1
-23.256954,-11.330761,A,X,0.1
-23.256935,-11.335777,A,X,0.1
-23.224581,-11.340033,A,X,0.1
-23.231852,-11.344807,A,X,0.1
-23.146261,-11.351088,A,X,0.1
-23.140722,-11.355642,A,X,0.1
-23.128159,-11.359333,A,X,0.1
-23.125917,-11.364594,A,X,0.1
-23.075514,-11.369728,A,X,0.1
-23.092201,-11.375299,A,X,0.1
-23.006626,-11.380417,A,X,0.1
-23.04961,-11.386076,A,X,0.1
-22.986906,-11.390497,A,X,0.1
-22.981892,-11.394173,A,X,0.1
-22.965818,-11.399672,A,X,0.1
-22.977034,-11.405441,A,X,0.1
-22.936077,-11.410603,A,X,0.1
-22.93631,-11.416132,A,X,0.1
-22.873102,-11.420082,A,X,0.1
-22.8797,-11.426117,A,X,0.1
-22.83683,-11.430573,A,X,0.1
-22.839182,-11.434629,A,X,0.1
-22.815472,-11.439825,A,X,0.1
-22.819115,-11.445038,A,X,0.1
-22.770306,-11.451229,A,X,0.1
-22.789278,-11.455393,A,X,0.1
-22.742731,-11.460835,A,X,0.1
-22.723433,-11.465239,A,X,0.1
-22.682127,-11.471025,A,X,0.1
-22.693905,-11.475574,A,X,0.1
-22.672237,-11.480009,A,X,0.1
-22.671234,-11.485493,A,X,0.1
-22.630547,-11.490738,A,X,0.1
-22.623892,-11.495636,A,X,0.1
-22.585566,-11.500679,A,X,0.1
-22.590912,-11.505238,A,X,0.1
-22.556557,-11.510601,A,X,0.1
-22.538368,-11.514387,A,X,0.1
-22.527014,-11.520884,A,X,0.1
-22.535378,-11.524435,A,X,0.1
-22.51104,-11.53071,A,X,0.1
-22.50333,-11.5347,A,X,0.1
-22.475748,-11.540482,A,X,0.1
-22.446861,-11.544872,A,X,0.1
-22.418842,-11.5513,A,X,0.1
-22.416517,-11.556562,A,X,0.1
-22.402546,-11.558838,A,X,0.1
-22.397591,-11.564856,A,X,0.1
-22.375801,-11.571119,A,X,0.1
-22.368116,-11.574917,A,X,0.1
-22.351067,-11.580597,A,X,0.1
-22.350082,-11.585659,A,X,0.1
-22.30946,-11.590242,A,X,0.1
-22.314934,-11.595562,A,X,0.1
-22.284081,-11.600914,A,X,0.1
-22.270132,-11.605371,A,X,0.1
-22.231974,-11.61167,A,X,0.1
-22.240908,-11.616545,A,X,0.1
-22.234566,-11.620064,A,X,0.1
-22.235481,-11.62641,A,X,0.1
-22.23159,-11.630119,A,X,0.1
-22.214729,-11.635759,A,X,0.1
-22.206072,-11.63986,A,X,0.1
-22.188168,-11.645548,A,X,0.1
-22.174339,-11.649591,A,X,0.1
-22.159622,-11.655155,A,X,0.1
-22.138325,-11.660812,A,X,0.1
-22.114107,-11.664452,A,X,0.1
-22.135307,-11.669861,A,X,0.1
-22.100128,-11.676674,A,X,0.1
-22.0986,-11.680729,A,X,0.1
-22.090242,-11.684824,A,X,0.1
-22.088238,-11.691259,A,X,0.1
-22.07172,-11.695599,A,X,0.1
-22.072073,-11.69878,A,X,0.1
-22.07596,-11.704487,A,X,0.1
-22.078251,-11.710184,A,X,0.1
-22.057577,-11.716322,A,X,0.1
-22.065399,-11.719902,A,X,0.1
-22.059973,-11.725643,A,X,0.1
-22.049828,-11.729834,A,X,0.1
-22.039225,-11.736677,A,X,0.1
-22.028553,-11.740911,A,X,0.1
-22.026146,-11.745863,A,X,0.1
-22.017981,-11.751291,A,X,0.1
-21.994545,-11.755417,A,X,0.1
-22.003349,-11.759775,A,X,0.1
-21.977671,-11.765654,A,X,0.1
-21.972528,-11.770626,A,X,0.1
-21.953751,-11.774883,A,X,0.1
-21.956728,-11.780598,A,X,0.1
-21.941252,-11.785295,A,X,0.1
-21.935135,-11.78912,A,X,0.1
-21.931087,-11.795584,A,X,0.1
-21.934454,-11.800058,A,X,0.1
-21.935562,-11.806089,A,X,0.1
-21.935478,-11.810686,A,X,0.1
-21.913559,-11.814699,A,X,0.1
-21.932335,-11.820648,A,X,0.1
-21.916805,-11.82555,A,X,0.1
-21.924335,-11.830847,A,X,0.1
-21.901075,-11.835131,A,X,0.1
-21.919058,-11.841234,A,X,0.1
-21.873569,-11.847355,A,X,0.1
-21.900896,-11.851782,A,X,0.1
-21.875376,-11.856684,A,X,0.1
-21.896685,-11.859964,A,X,0.1
-21.858253,-11.865669,A,X,0.1
-21.88608,-11.870972,A,X,0.1
-21.834785,-11.875347,A,X,0.1
-21.874668,-11.880198,A,X,0.1
-21.827074,-11.88545,A,X,0.1
-21.863722,-11.88921,A,X,0.1
-21.785006,-11.89476,A,X,0.1
-21.814085,-11.899746,A,X,0.1
-21.795427,-11.906845,A,X,0.1
-21.816614,-11.91086,A,X,0.1
-21.781553,-11.915049,A,X,0.1
-21.797136,-11.919846,A,X,0.1
-21.778923,-11.925554,A,X,0.1
-21.789457,-11.930782,A,X,0.1
-21.77368,-11.935415,A,X,0.1
-21.778454,-11.939693,A,X,0.1
-21.771606,-11.94478,A,X,0.1
-21.781536,-11.951349,A,X,0.1
-21.751478,-11.956305,A,X,0.1
-21.76829,-11.959311,A,X,0.1
-21.741476,-11.965843,A,X,0.1
-21.753517,-11.970394,A,X,0.1
-21.727264,-11.974884,A,X,0.1
-21.740269,-11.979795,A,X,0.1
-21.717665,-11.986244,A,X,0.1
-21.750441,-11.990108,A,X,0.1
-21.703838,-11.995977,A,X,0.1
-21.71175,-11.999079,A,X,0.1
-21.673115,-12.007368,A,X,0.1
-21.714022,-12.011312,A,X,0.1
-21.653755,-12.014791,A,X,0.1
-21.668324,-12.019846,A,X,0.1
-21.639111,-12.026064,A,X,0.1
-21.648741,-12.030437,A,X,0.1
-21.636456,-12.035191,A,X,0.1
-21.646425,-12.041782,A,X,0.1
-21.619263,-12.045269,A,X,0.1
-21.63563,-12.050766,A,X,0.1
-21.621962,-12.055544,A,X,0.1
-21.639124,-12.061775,A,X,0.1
-21.617399,-12.063955,A,X,0.1
-21.626453,-12.070255,A,X,0.1
-21.600159,-12.075153,A,X,0.1
-21.61735,-12.08057,A,X,0.1
-21.589294,-12.085707,A,X,0.1
-21.596338,-12.090048,A,X,0.1
-21.583006,-12.096104,A,X,0.1
-21.611219,-12.100367,A,X,0.1
-21.569857,-12.105669,A,X,0.1
-21.577232,-12.110771,A,X,0.1
-21.513397,-12.114862,A,X,0.1
-21.562336,-12.120106,A,X,0.1
-21.528345,-12.124687,A,X,0.1
-21.582756,-12.13002,A,X,0.1
-21.518673,-12.135281,A,X,0.1
-21.531826,-12.14032,A,X,0.1
-21.495789,-12.14551,A,X,0.1
-21.495638,-12.150274,A,X,0.1
-21.484558,-12.154121,A,X,0.1
-21.490993,-12.161171,A,X,0.1
-21.477421,-12.164354,A,X,0.1
-21.481812,-12.171116,A,X,0.1
-21.463669,-12.17588,A,X,0.1
-21.470047,-12.179657,A,X,0.1
-21.458206,-12.184517,A,X,0.1
-21.471291,-12.189009,A,X,0.1
-21.454464,-12.195723,A,X,0.1
-21.465389,-12.200583,A,X,0.1
-21.422945,-12.204792,A,X,0.1
-21.445599,-12.210258,A,X,0.1
-21.430765,-12.216118,A,X,0.1
-21.434286,-12.220501,A,X,0.1
-21.411629,-12.224319,A,X,0.1
-21.41835,-12.229568,A,X,0.1
-21.37768,-12.235683,A,X,0.1
-21.38938,-12.238764,A,X,0.1
-21.392181,-12.245119,A,X,0.1
-21.374626,-12.251961,A,X,0.1
-21.333336,-12.255077,A,X,0.1
-21.349743,-12.261698,A,X,0.1
-21.341026,-12.266195,A,X,0.1
-21.335552,-12.271423,A,X,0.1
-21.32719,-12.275623,A,X,0.1
-21.327244,-12.280096,A,X,0.1
-21.333906,-12.284681,A,X,0.1
-21.330111,-12.290688,A,X,0.1
-21.335114,-12.296297,A,X,0.1
-21.321926,-12.30023,A,X,0.1
-21.323271,-12.306374,A,X,0.1
-21.32548,-12.310452,A,X,0.1
-21.298376,-12.314693,A,X,0.1
-21.317413,-12.320723,A,X,0.1
-21.298836,-12.325924,A,X,0.1
-21.299744,-12.330225,A,X,0.1
-21.278591,-12.33507,A,X,0.1
-21.284206,-12.34024,A,X,0.1
-21.276262,-12.346201,A,X,0.1
-21.232517,-12.350142,A,X,0.1
-21.249786,-12.354616,A,X,0.1
-21.266277,-12.359785,A,X,0.1
-21.252827,-12.366037,A,X,0.1
-21.232641,-12.370411,A,X,0.1
-21.237476,-12.375488,A,X,0.1
-21.212845,-12.380541,A,X,0.1
-21.202757,-12.385212,A,X,0.1
-21.205526,-12.390263,A,X,0.1
-21.191921,-12.395617,A,X,0.1
-21.176903,-12.400137,A,X,0.1
-21.196056,-12.405014,A,X,0.1
-21.190012,-12.410984,A,X,0.1
-21.197268,-12.41514,A,X,0.1
-21.176596,-12.420259,A,X,0.1
-21.181709,-12.425676,A,X,0.1
-21.167934,-12.430834,A,X,0.1
-21.156391,-12.435532,A,X,0.1
-21.153093,-12.440252,A,X,0.1
-21.148014,-12.445656,A,X,0.1
-21.130762,-12.449553,A,X,0.1
-21.126194,-12.454788,A,X,0.1
-21.096895,-12.460096,A,X,0.1
-21.07542,-12.466297,A,X,0.1
-21.07929,-12.47167,A,X,0.1
-17.690046,-12.482052,A,X,0.1
-17.672062,-12.480957,A,X,0.1
-17.839577,-12.483227,A,X,0.1
-18.021463,-12.489712,A,X,0.1
-18.175058,-12.49387,A,X,0.1
-18.161118,-12.499922,A,X,0.1
-18.253675,-12.504482,A,X,0.1
-18.285276,-12.510408,A,X,0.1
-18.33383,-12.516487,A,X,0.1
-18.355984,-12.520781,A,X,0.1
-18.455265,-12.52586,A,X,0.1
-18.455685,-12.530291,A,X,0.1
-18.480162,-12.53594,A,X,0.1
-18.482939,-12.540937,A,X,0.1
-18.5333,-12.545469,A,X,0.1
-18.512724,-12.550852,A,X,0.1
-18.5846,-12.555647,A,X,0.1
-18.586456,-12.561262,A,X,0.1
-18.627789,-12.565851,A,X,0.1
-18.622654,-12.569696,A,X,0.1
-18.637253,-12.575806,A,X,0.1
-18.642897,-12.579649,A,X,0.1
-18.701321,-12.586412,A,X,0.1
-18.689795,-12.590546,A,X,0.1
-18.721718,-12.594379,A,X,0.1
-18.713116,-12.599836,A,X,0.1
-18.753035,-12.604519,A,X,0.1
-18.752542,-12.609514,A,X,0.1
-18.782139,-12.615608,A,X,0.1
-18.77067,-12.619919,A,X,0.1
-18.783468,-12.623762,A,X,0.1
-18.779593,-12.629961,A,X,0.1
-18.812838,-12.633976,A,X,0.1
-18.794209,-12.639166,A,X,0.1
-18.855394,-12.645597,A,X,0.1
-18.839119,-12.650978,A,X,0.1
-18.891111,-12.655188,A,X,0.1
-18.877874,-12.659794,A,X,0.1
-18.926277,-12.665274,A,X,0.1
-18.907997,-12.670137,A,X,0.1
-17.025723,-12.67688,A,X,0.1
-17.108814,-12.681284,A,X,0.1
-17.277689,-12.685484,A,X,0.1
-17.403126,-12.688622,A,X,0.1
-17.533663,-12.693439,A,X,0.1
-17.557318,-12.700178,A,X,0.1
-17.615953,-12.70421,A,X,0.1
-17.633986,-12.709705,A,X,0.1
-17.700571,-12.715752,A,X,0.1
-17.688126,-12.719906,A,X,0.1
-17.738356,-12.725855,A,X,0.1
-17.731834,-12.730185,A,X,0.1
-17.775217,-12.735586,A,X,0.1
-17.783447,-12.739977,A,X,0.1
-17.85125,-12.744574,A,X,0.1
-17.870253,-12.751251,A,X,0.1
-17.887709,-12.755716,A,X,0.1
-17.886059,-12.761808,A,X,0.1
-17.94208,-12.766403,A,X,0.1
-17.93948,-12.770784,A,X,0.1
-17.993753,-12.775213,A,X,0.1
