,Force,Displacement,Design,Direction,Displacement Rate
104671,-131.81697,-24.744438,F,Y,0.1
104672,-132.07735,-24.7549,F,Y,0.1
104673,-132.23906,-24.765421,F,Y,0.1
104674,-132.47028,-24.774424,F,Y,0.1
104675,-132.74652,-24.784605,F,Y,0.1
104676,-132.79134,-24.79475,F,Y,0.1
104677,-133.10208,-24.803579,F,Y,0.1
104678,-133.44965,-24.816029,F,Y,0.1
104679,-133.49765,-24.822712,F,Y,0.1
104680,-133.73593,-24.833591,F,Y,0.1
104681,-134.04709,-24.84366,F,Y,0.1
104682,-134.30583,-24.852766,F,Y,0.1
104683,-134.46701,-24.863073,F,Y,0.1
104684,-134.72087,-24.87476,F,Y,0.1
104685,-134.86623,-24.886015,F,Y,0.1
104686,-135.22098,-24.893604,F,Y,0.1
104687,-135.42432,-24.90337,F,Y,0.1
104688,-135.64751,-24.911211,F,Y,0.1
104689,-135.90268,-24.922373,F,Y,0.1
104690,-136.10269,-24.932302,F,Y,0.1
104691,-136.32495,-24.94125,F,Y,0.1
104692,-136.62404,-24.951485,F,Y,0.1
104693,-136.90829,-24.964163,F,Y,0.1
104694,-137.03468,-24.974588,F,Y,0.1
104695,-137.28938,-24.983568,F,Y,0.1
104696,-137.61069,-24.993683,F,Y,0.1
104697,-137.85339,-25.004377,F,Y,0.1
104698,-138.0688,-25.009846,F,Y,0.1
104699,-138.31584,-25.022097,F,Y,0.1
104700,-138.51686,-25.032557,F,Y,0.1
104701,-138.75742,-25.041964,F,Y,0.1
104702,-139.05687,-25.050383,F,Y,0.1
104703,-139.45369,-25.063702,F,Y,0.1
104704,-139.58112,-25.07139,F,Y,0.1
104705,-139.83246,-25.084156,F,Y,0.1
104706,-140.04463,-25.092009,F,Y,0.1
104707,-140.37152,-25.104208,F,Y,0.1
104708,-140.60426,-25.11429,F,Y,0.1
104709,-140.9097,-25.121483,F,Y,0.1
104710,-141.1747,-25.131355,F,Y,0.1
104711,-141.44507,-25.142853,F,Y,0.1
104712,-141.68843,-25.152428,F,Y,0.1
104713,-141.92334,-25.162085,F,Y,0.1
104714,-142.15651,-25.170912,F,Y,0.1
104715,-142.62726,-25.180744,F,Y,0.1
104716,-142.72868,-25.19249,F,Y,0.1
104717,-142.99545,-25.201704,F,Y,0.1
104718,-143.30318,-25.212566,F,Y,0.1
104719,-143.53311,-25.218933,F,Y,0.1
104720,-143.84868,-25.230858,F,Y,0.1
104721,-144.15775,-25.240759,F,Y,0.1
104722,-144.44733,-25.249702,F,Y,0.1
104723,-144.72581,-25.259493,F,Y,0.1
104724,-144.96599,-25.271189,F,Y,0.1
104725,-145.42,-25.282764,F,Y,0.1
104726,-145.57553,-25.291382,F,Y,0.1
104727,-145.78438,-25.302975,F,Y,0.1
104728,-146.07098,-25.308151,F,Y,0.1
104729,-146.36957,-25.319399,F,Y,0.1
104730,-146.71358,-25.330442,F,Y,0.1
104731,-146.89279,-25.339281,F,Y,0.1
104732,-147.23001,-25.347507,F,Y,0.1
104733,-147.49948,-25.361006,F,Y,0.1
104734,-147.8949,-25.369728,F,Y,0.1
104735,-148.14049,-25.380766,F,Y,0.1
104736,-148.4115,-25.388565,F,Y,0.1
104737,-148.62497,-25.397221,F,Y,0.1
104738,-148.97955,-25.408268,F,Y,0.1
104739,-149.31102,-25.420301,F,Y,0.1
104740,-149.53264,-25.429186,F,Y,0.1
104741,-149.72197,-25.439014,F,Y,0.1
104742,-149.96275,-25.446007,F,Y,0.1
104743,-150.34172,-25.459406,F,Y,0.1
104744,-150.62105,-25.468447,F,Y,0.1
104745,-150.83641,-25.478682,F,Y,0.1
104746,-151.22203,-25.489729,F,Y,0.1
104747,-151.54668,-25.498417,F,Y,0.1
104748,-151.82204,-25.507195,F,Y,0.1
104749,-152.1154,-25.519674,F,Y,0.1
104750,-152.27936,-25.529072,F,Y,0.1
104751,-152.65318,-25.535797,F,Y,0.1
104752,-152.97975,-25.544735,F,Y,0.1
104753,-153.21179,-25.557983,F,Y,0.1
104754,-153.52957,-25.568256,F,Y,0.1
104755,-153.86159,-25.578327,F,Y,0.1
104756,-154.16237,-25.590855,F,Y,0.1
104757,-154.35883,-25.598259,F,Y,0.1
104758,-154.7272,-25.606241,F,Y,0.1
104759,-155.00896,-25.618614,F,Y,0.1
104760,-155.19592,-25.626574,F,Y,0.1
104761,-155.491,-25.638382,F,Y,0.1
104762,-155.89815,-25.647308,F,Y,0.1
104763,-156.14284,-25.6574,F,Y,0.1
104764,-156.31058,-25.665091,F,Y,0.1
104765,-156.67624,-25.675465,F,Y,0.1
104766,-157.034,-25.687201,F,Y,0.1
104767,-157.35178,-25.697401,F,Y,0.1
104768,-157.5332,-25.704386,F,Y,0.1
104769,-157.86852,-25.715429,F,Y,0.1
104770,-158.22421,-25.725204,F,Y,0.1
104771,-158.4709,-25.732828,F,Y,0.1
104772,-158.84541,-25.745316,F,Y,0.1
104773,-159.07327,-25.753597,F,Y,0.1
104774,-159.33057,-25.764519,F,Y,0.1
104775,-159.63794,-25.775991,F,Y,0.1
104776,-160.05827,-25.785875,F,Y,0.1
104777,-160.32877,-25.79377,F,Y,0.1
104778,-160.60216,-25.805552,F,Y,0.1
104779,-160.89656,-25.814236,F,Y,0.1
104780,-161.12299,-25.823877,F,Y,0.1
104781,-161.46712,-25.831415,F,Y,0.1
104782,-161.80678,-25.840797,F,Y,0.1
104783,-160.87538,-25.846819,F,Y,0.1
104784,-159.90529,-25.844881,F,Y,0.1
104785,-158.8889,-25.84338,F,Y,0.1
104786,-157.48448,-25.83979,F,Y,0.1
104787,-155.76866,-25.827765,F,Y,0.1
104788,-153.80217,-25.825336,F,Y,0.1
104789,-151.65662,-25.816387,F,Y,0.1
104790,-149.55272,-25.806479,F,Y,0.1
104791,-147.34055,-25.798954,F,Y,0.1
104792,-145.27777,-25.788395,F,Y,0.1
104793,-142.96599,-25.778788,F,Y,0.1
104794,-140.85677,-25.769535,F,Y,0.1
104795,-138.5416,-25.756266,F,Y,0.1
104796,-136.07208,-25.751522,F,Y,0.1
104797,-133.72177,-25.738539,F,Y,0.1
104798,-131.40916,-25.730005,F,Y,0.1
104799,-129.05313,-25.720888,F,Y,0.1
104800,-126.81544,-25.71176,F,Y,0.1
104801,-124.396,-25.701393,F,Y,0.1
104802,-122.25191,-25.68828,F,Y,0.1
104803,-119.8874,-25.682047,F,Y,0.1
104804,-117.5386,-25.672926,F,Y,0.1
104805,-115.0638,-25.660269,F,Y,0.1
104806,-112.84454,-25.648939,F,Y,0.1
104807,-110.60652,-25.639952,F,Y,0.1
104808,-108.28941,-25.630646,F,Y,0.1
104809,-105.87367,-25.618877,F,Y,0.1
104810,-103.64658,-25.61014,F,Y,0.1
104811,-101.38981,-25.596733,F,Y,0.1
104812,-99.246559,-25.588472,F,Y,0.1
104813,-97.135399,-25.57975,F,Y,0.1
104814,-94.755737,-25.568172,F,Y,0.1
104815,-92.414314,-25.558216,F,Y,0.1
104816,-90.326035,-25.547678,F,Y,0.1
104817,-88.306541,-25.53824,F,Y,0.1
104818,-86.084854,-25.525711,F,Y,0.1
104819,-83.942307,-25.51545,F,Y,0.1
104820,-81.976578,-25.505587,F,Y,0.1
104821,-79.842674,-25.49539,F,Y,0.1
104822,-77.813789,-25.486113,F,Y,0.1
104823,-75.809013,-25.472908,F,Y,0.1
104824,-73.810608,-25.464523,F,Y,0.1
104825,-71.78669,-25.454472,F,Y,0.1
104826,-69.733528,-25.445511,F,Y,0.1
104827,-67.742447,-25.431662,F,Y,0.1
104828,-65.965477,-25.421967,F,Y,0.1
104829,-64.15226,-25.412582,F,Y,0.1
104830,-62.37458,-25.401907,F,Y,0.1
104831,-60.418411,-25.390915,F,Y,0.1
104832,-58.639275,-25.382357,F,Y,0.1
104833,-56.861412,-25.372837,F,Y,0.1
104834,-54.748341,-25.360867,F,Y,0.1
104835,-53.271515,-25.350288,F,Y,0.1
104836,-51.494308,-25.341915,F,Y,0.1
104837,-49.543022,-25.33037,F,Y,0.1
104838,-47.743607,-25.318314,F,Y,0.1
104839,-46.189034,-25.308069,F,Y,0.1
104840,-44.520699,-25.297548,F,Y,0.1
104841,-42.8792,-25.28676,F,Y,0.1
104842,-41.445068,-25.279373,F,Y,0.1
104843,-39.807499,-25.267256,F,Y,0.1
104844,-38.27002,-25.255308,F,Y,0.1
104845,-36.81081,-25.246687,F,Y,0.1
104846,-35.279415,-25.236198,F,Y,0.1
104847,-33.711548,-25.223827,F,Y,0.1
104848,-32.543167,-25.214903,F,Y,0.1
104849,-31.055037,-25.202314,F,Y,0.1
104850,-29.722647,-25.195534,F,Y,0.1
104851,-28.380728,-25.184412,F,Y,0.1
104852,-27.169147,-25.172863,F,Y,0.1
104853,-25.953463,-25.164839,F,Y,0.1
104854,-24.739063,-25.151291,F,Y,0.1
104855,-23.390951,-25.143831,F,Y,0.1
104856,-22.365141,-25.129768,F,Y,0.1
104857,-21.163387,-25.120127,F,Y,0.1
104858,-20.039783,-25.113201,F,Y,0.1
104859,-18.935221,-25.101063,F,Y,0.1
104860,-17.939981,-25.090109,F,Y,0.1
104861,-16.799795,-25.079296,F,Y,0.1
104862,-15.87855,-25.072309,F,Y,0.1
104863,-14.956882,-25.058676,F,Y,0.1
104864,-13.992798,-25.049768,F,Y,0.1
104865,-13.018252,-25.038183,F,Y,0.1
104866,-12.06752,-25.028517,F,Y,0.1
104867,-11.290238,-25.017,F,Y,0.1
104868,-10.607831,-25.011375,F,Y,0.1
104869,-10.383678,-25.008404,F,Y,0.1
104870,-10.424796,-25.006258,F,Y,0.1
104871,-10.485752,-25.005903,F,Y,0.1
104872,-10.527989,-25.006689,F,Y,0.1
104873,-10.533292,-25.007357,F,Y,0.1
104874,-10.539536,-25.006516,F,Y,0.1
104875,-10.586124,-25.006462,F,Y,0.1
104876,-10.636428,-25.009665,F,Y,0.1
104877,-10.557846,-25.004084,F,Y,0.1
104878,-10.591727,-25.006104,F,Y,0.1
104879,-10.624129,-25.007,F,Y,0.1
104880,-10.607862,-25.005753,F,Y,0.1
104881,-10.545561,-25.004519,F,Y,0.1
104882,-10.579724,-25.006607,F,Y,0.1
104883,-10.58199,-25.004852,F,Y,0.1
104884,-10.601332,-25.005888,F,Y,0.1
104885,-10.597814,-25.007317,F,Y,0.1
104886,-10.552588,-25.004833,F,Y,0.1
104887,-10.435796,-25.003635,F,Y,0.1
104888,-10.381856,-25.003685,F,Y,0.1
104889,-10.470243,-25.00346,F,Y,0.1
104890,-10.456988,-25.003382,F,Y,0.1
104891,-10.465788,-25.004797,F,Y,0.1
104892,-10.462838,-25.004154,F,Y,0.1
104893,-10.431314,-25.003414,F,Y,0.1
104894,-10.43399,-25.003578,F,Y,0.1
104895,-10.427365,-25.003672,F,Y,0.1
104896,-10.459515,-25.005507,F,Y,0.1
104897,-10.474726,-25.001276,F,Y,0.1
104898,-10.450088,-25.001238,F,Y,0.1
104899,-10.423539,-25.003138,F,Y,0.1
104900,-10.440076,-25.005041,F,Y,0.1
104901,-10.453365,-25.002213,F,Y,0.1
104902,-10.468229,-25.003674,F,Y,0.1
104903,-10.445332,-25.001619,F,Y,0.1
104904,-10.40757,-25.002058,F,Y,0.1
104905,-10.387132,-25.001219,F,Y,0.1
104906,-10.398252,-25.00388,F,Y,0.1
104907,-10.420101,-25.001438,F,Y,0.1
104908,-10.453164,-25.001268,F,Y,0.1
104909,-10.483146,-25.004196,F,Y,0.1
104910,-10.442714,-25.002146,F,Y,0.1
104911,-10.458566,-25.001732,F,Y,0.1
104912,-10.452555,-25.003307,F,Y,0.1
104913,-10.438481,-25.004042,F,Y,0.1
104914,-10.458219,-25.003004,F,Y,0.1
104915,-10.439695,-25.003483,F,Y,0.1
104916,-10.447287,-25.001053,F,Y,0.1
104917,-10.449912,-25.004385,F,Y,0.1
104918,-10.453817,-25.002424,F,Y,0.1
104919,-10.518182,-25.003319,F,Y,0.1
104920,-10.525177,-25.001619,F,Y,0.1
104921,-10.526504,-25.002077,F,Y,0.1
104922,-10.491533,-25.002213,F,Y,0.1
104923,-10.407656,-25.002155,F,Y,0.1
104924,-10.429808,-25.002138,F,Y,0.1
104925,-10.46067,-25.002134,F,Y,0.1
104926,-10.437312,-25.001925,F,Y,0.1
104927,-10.439371,-25.003157,F,Y,0.1
104928,-10.41576,-25.003166,F,Y,0.1
104929,-10.42647,-25.001738,F,Y,0.1
104930,-10.396595,-25.001827,F,Y,0.1
104931,-10.405914,-25.002125,F,Y,0.1
104932,-10.434303,-25.000538,F,Y,0.1
104933,-10.39705,-25.001816,F,Y,0.1
104934,-10.426128,-25.002626,F,Y,0.1
104935,-10.417364,-24.998365,F,Y,0.1
104936,-10.423919,-25.001268,F,Y,0.1
104937,-10.393425,-25.001015,F,Y,0.1
104938,-10.447191,-25.001425,F,Y,0.1
104939,-10.457569,-25.0037,F,Y,0.1
104940,-10.418942,-25.000174,F,Y,0.1
104941,-10.422248,-25.002262,F,Y,0.1
104942,-0.44739705,-0.0004940033,F,Y,1.8
104943,-0.44451541,0.0012550354,F,Y,1.8
104944,-0.44500405,0.00050544739,F,Y,1.8
104945,-0.44612956,9.727478e-05,F,Y,1.8
104946,-0.44770271,0.0001335144,F,Y,1.8
104947,-0.45352733,-7.8201294e-05,F,Y,1.8
104948,-0.44898379,-0.00019073486,F,Y,1.8
104949,-0.44003117,0.00057411194,F,Y,1.8
104950,-0.44814134,0.00021362305,F,Y,1.8
104951,-0.4489134,-0.00015449524,F,Y,1.8
104952,-0.43274027,-0.0002117157,F,Y,1.8
104953,-0.44905037,-0.00032234192,F,Y,1.8
104954,-0.44880033,0.0001335144,F,Y,1.8
104955,-0.44923669,-0.00055885315,F,Y,1.8
104956,-0.44462329,-0.00051498413,F,Y,1.8
104957,-0.45083869,0.00054740906,F,Y,1.8
104958,-0.44352269,0.00052452087,F,Y,1.8
104959,-0.45594198,-0.0005607605,F,Y,1.8
104960,-0.44817644,0.0003452301,F,Y,1.8
104961,-0.45164186,3.6239624e-05,F,Y,1.8
104962,-0.46378249,-0.00053977966,F,Y,1.8
104963,-0.44858038,-0.00043296814,F,Y,1.8
104964,-0.44705075,0.0011863708,F,Y,1.8
104965,-0.44720125,-0.00039863586,F,Y,1.8
104966,-0.4477939,0.00043296814,F,Y,1.8
104967,-0.44840592,0.00039482117,F,Y,1.8
104968,-0.44638628,9.727478e-05,F,Y,1.8
104969,-0.4528271,0.00050926208,F,Y,1.8
104970,-0.45573491,0.0005645752,F,Y,1.8
104971,-0.45867133,-0.00018310547,F,Y,1.8
104972,-0.45220745,0.0014247894,F,Y,1.8
104973,-0.45624816,0.00031089783,F,Y,1.8
104974,-0.45005119,0.00019073486,F,Y,1.8
104975,-0.44741833,0.0003528595,F,Y,1.8
104976,-0.44841093,0.00048828125,F,Y,1.8
104977,-0.45075428,-0.0013446808,F,Y,1.8
104978,-0.45772678,0.0012226105,F,Y,1.8
104979,-0.44421893,-0.00095939636,F,Y,1.8
104980,-0.44619566,0.00045776367,F,Y,1.8
104981,-0.45204282,-9.9182129e-05,F,Y,1.8
104982,-0.44289076,0.00010299683,F,Y,1.8
104983,-0.45051783,0.0012741089,F,Y,1.8
104984,-0.4580164,-0.0013866425,F,Y,1.8
104985,-0.44823033,-0.0004234314,F,Y,1.8
104986,-0.4407621,0.0002155304,F,Y,1.8
104987,-0.45870543,0.00085639954,F,Y,1.8
104988,-0.45007652,-0.00047492981,F,Y,1.8
104989,-0.44811529,-0.0013217926,F,Y,1.8
104990,-0.45107621,-0.0010643005,F,Y,1.8
104991,-0.45696294,0.00013542175,F,Y,1.8
104992,-0.45083767,0.00026512146,F,Y,1.8
104993,-0.45473057,-0.00020980835,F,Y,1.8
104994,-0.45224255,-0.00031280518,F,Y,1.8
104995,-0.4483763,5.7220459e-06,F,Y,1.8
104996,-0.45364159,0.00096511841,F,Y,1.8
104997,-0.44504005,-0.0003528595,F,Y,1.8
104998,-0.45193046,-0.00026702881,F,Y,1.8
104999,-0.45724452,0.00068473816,F,Y,1.8
105000,-0.4482798,0.00025558472,F,Y,1.8
105001,-0.45358694,-0.00022315979,F,Y,1.8
105002,-0.45385212,0.00037574768,F,Y,1.8
105003,-0.45056301,-0.00027275085,F,Y,1.8
105004,-0.44535959,0.0013408661,F,Y,1.8
105005,-0.44537735,0.00064086914,F,Y,1.8
105006,-0.44988668,-0.00069618225,F,Y,1.8
105007,-0.454588,-0.00047683716,F,Y,1.8
105008,-0.44797164,-0.00058174133,F,Y,1.8
105009,-0.44835293,-0.0012874603,F,Y,1.8
105010,-0.45536363,-4.3869019e-05,F,Y,1.8
105011,-0.4594087,0.0010356903,F,Y,1.8
105012,-0.44825071,-0.00069999695,F,Y,1.8
105013,-0.45858234,0.0018672943,F,Y,1.8
105014,-0.4569478,-0.0018100739,F,Y,1.8
105015,-0.44400615,-5.7220459e-05,F,Y,1.8
105016,-0.43706995,0.00048446655,F,Y,1.8
105017,-0.45986611,2.6702881e-05,F,Y,1.8
105018,-0.44150078,-0.0018234253,F,Y,1.8
105019,-0.44773978,-0.00045204163,F,Y,1.8
105020,-0.44645905,0.00017929077,F,Y,1.8
105021,-0.44866645,-0.00087165833,F,Y,1.8
105022,-0.44351935,5.1498413e-05,F,Y,1.8
105023,-0.45208502,0.0015773773,F,Y,1.8
105024,-0.45361882,0.0002822876,F,Y,1.8
105025,-0.4541111,0.00037193298,F,Y,1.8
105026,-0.44471431,-0.00036239624,F,Y,1.8
105027,-0.45564109,0.00092697144,F,Y,1.8
105028,-0.45719939,-0.0005607605,F,Y,1.8
105029,-0.4519763,-0.0010890961,F,Y,1.8
105030,-0.43376029,-0.00017356873,F,Y,1.8
105031,-0.45441782,0.001625061,F,Y,1.8
105032,-0.43993902,-0.00072669983,F,Y,1.8
105033,-0.44848347,-0.0010566711,F,Y,1.8
105034,-0.44262689,7.6293945e-05,F,Y,1.8
105035,-0.45428962,-0.00025939941,F,Y,1.8
105036,-0.43802166,0.00087165833,F,Y,1.8
105037,-0.45600718,0.00092124939,F,Y,1.8
105038,-0.44269359,0.00067329407,F,Y,1.8
105039,-0.4451887,-0.00065040588,F,Y,1.8
105040,-0.4525975,-0.00046730042,F,Y,1.8
105041,-0.45684904,0.00025367737,F,Y,1.8
105042,-0.44279754,-0.0018730164,F,Y,1.8
105043,-0.44981402,-0.0015678406,F,Y,1.8
105044,-0.44983315,-0.00042533875,F,Y,1.8
105045,-0.4469806,4.196167e-05,F,Y,1.8
105046,-0.44498575,-0.00019645691,F,Y,1.8
105047,-0.44678992,0.00044631958,F,Y,1.8
105048,-0.45170712,-8.0108643e-05,F,Y,1.8
105049,-0.45044756,-0.0013198853,F,Y,1.8
105050,-0.45295495,0.00047492981,F,Y,1.8
105051,-0.44410247,0.00040817261,F,Y,1.8
105052,-0.44059342,-0.00034141541,F,Y,1.8
105053,-0.45214927,-0.00068664551,F,Y,1.8
105054,-0.44442207,0.00095176697,F,Y,1.8
105055,-0.44838923,0.00025367737,F,Y,1.8
105056,-0.43961179,0.00011253357,F,Y,1.8
105057,-0.45538062,0.0011024475,F,Y,1.8
105058,-0.44354397,0.0018978119,F,Y,1.8
105059,-0.44824022,-0.0011405945,F,Y,1.8
105060,-0.44116789,-0.00040626526,F,Y,1.8
105061,-0.44632083,0.00028991699,F,Y,1.8
105062,-0.438667,-0.00013542175,F,Y,1.8
105063,-0.45796597,-0.00086593628,F,Y,1.8
105064,-0.43841374,0.0015354156,F,Y,1.8
105065,-0.45780802,0.00036430359,F,Y,1.8
105066,-0.44380361,-2.2888184e-05,F,Y,1.8
105067,-0.45881152,-0.00093841553,F,Y,1.8
105068,-0.44639337,0.0019130707,F,Y,1.8
105069,-0.45681912,-0.00053405762,F,Y,1.8
105070,-0.44228148,5.3405762e-05,F,Y,1.8
105071,-0.45253468,0.00034141541,F,Y,1.8
105072,-0.44408351,-0.00035476685,F,Y,1.8
105073,-0.46160889,-0.00085258484,F,Y,1.8
105074,-0.44706047,-0.00033187866,F,Y,1.8
105075,-0.45093817,-0.001033783,F,Y,1.8
105076,-0.44863015,6.1035156e-05,F,Y,1.8
105077,-0.45651335,7.0571899e-05,F,Y,1.8
105078,-0.43658841,-0.00022315979,F,Y,1.8
105079,-0.4488337,-0.0010623932,F,Y,1.8
105080,-0.44515121,0.00087928772,F,Y,1.8
105081,-0.45419145,7.4386597e-05,F,Y,1.8
105082,-0.4406485,0.0002117157,F,Y,1.8
105083,-0.4542501,0.0004940033,F,Y,1.8
105084,-0.44940639,0.0006313324,F,Y,1.8
105085,-0.44191223,0.00089836121,F,Y,1.8
105086,-0.4510892,-0.00042152405,F,Y,1.8
105087,-0.44622338,-0.00031471252,F,Y,1.8
105088,-0.459279,0.00028800964,F,Y,1.8
105089,-0.45501423,0.00060653687,F,Y,1.8
105090,-0.44322962,0.00016021729,F,Y,1.8
105091,-0.45743579,0.00044631958,F,Y,1.8
105092,-0.44382262,-0.00029182434,F,Y,1.8
105093,-0.45419657,0.0002040863,F,Y,1.8
105094,-0.44646645,-0.0013484955,F,Y,1.8
105095,-0.4601149,-0.00031280518,F,Y,1.8
105096,-0.44213659,0.00045776367,F,Y,1.8
105097,-0.4541117,0.00038337708,F,Y,1.8
105098,-0.44178391,0.00038719177,F,Y,1.8
105099,-0.44936913,0.00052070618,F,Y,1.8
105100,-0.4461115,-0.00015830994,F,Y,1.8
105101,-0.44825083,-0.0011825562,F,Y,1.8
105102,-0.45016021,-0.00052452087,F,Y,1.8
105103,-0.45027739,0.00077056885,F,Y,1.8
105104,-0.45107365,-0.00082015991,F,Y,1.8
105105,-0.45318955,0.00037384033,F,Y,1.8
105106,-0.43920594,-0.0011692047,F,Y,1.8
105107,-0.45849335,-0.00073242188,F,Y,1.8
105108,-0.44395739,0.0013561249,F,Y,1.8
105109,-0.4542771,0.00052261353,F,Y,1.8
105110,-0.44293392,-0.00017356873,F,Y,1.8
105111,-0.44974267,-0.00026321411,F,Y,1.8
105112,-0.44246286,0.00046157837,F,Y,1.8
105113,-0.45960814,-0.0008392334,F,Y,1.8
105114,-0.44382411,-0.0024318695,F,Y,1.8
105115,-0.45355356,7.4386597e-05,F,Y,1.8
105116,-0.44370157,-0.00031089783,F,Y,1.8
105117,-0.4635886,-0.0013923645,F,Y,1.8
105118,-0.44353801,0.00079536438,F,Y,1.8
105119,-0.45772243,0.00049781799,F,Y,1.8
105120,-0.451141,-5.9127808e-05,F,Y,1.8
105121,-0.45744383,0.00063896179,F,Y,1.8
105122,-0.44732171,-0.00068092346,F,Y,1.8
105123,-0.46310419,-0.00055122375,F,Y,1.8
105124,-0.44791991,-0.0002822876,F,Y,1.8
105125,-0.4548099,0.00082588196,F,Y,1.8
105126,-0.44590735,0.0012645721,F,Y,1.8
105127,-0.44500363,-0.0010280609,F,Y,1.8
105128,-0.44199717,0.00090789795,F,Y,1.8
105129,-0.45700473,0.00033760071,F,Y,1.8
105130,-0.44811493,7.2479248e-05,F,Y,1.8
105131,-0.44497252,-0.00012779236,F,Y,1.8
105132,-0.44925112,-0.00058937073,F,Y,1.8
105133,-0.44709438,-0.00068092346,F,Y,1.8
105134,-0.44639069,-8.0108643e-05,F,Y,1.8
105135,-0.44934291,-0.00015068054,F,Y,1.8
105136,-0.44285822,0.0020122528,F,Y,1.8
105137,-0.45427436,0.00030136108,F,Y,1.8
105138,-0.43360496,-0.00014686584,F,Y,1.8
105139,-0.44422585,0.00024986267,F,Y,1.8
105140,-0.44914609,0.00024223328,F,Y,1.8
105141,-0.45944196,-0.0012760162,F,Y,1.8
105142,-0.43962753,0.00032615662,F,Y,1.8
105143,-0.44422692,-0.00095558167,F,Y,1.8
105144,-0.45446742,-0.00038719177,F,Y,1.8
105145,-0.44762373,0.00055503845,F,Y,1.8
105146,-0.45201188,2.6702881e-05,F,Y,1.8
105147,-0.44335121,-0.00061607361,F,Y,1.8
105148,-0.44118553,0.0018749237,F,Y,1.8
105149,-0.46056759,0.00051498413,F,Y,1.8
105150,-0.44368106,4.196167e-05,F,Y,1.8
105151,-0.45264047,0.00080299377,F,Y,1.8
105152,-0.4476608,0.00058364868,F,Y,1.8
105153,-0.44556296,-0.00019836426,F,Y,1.8
105154,-0.44059193,-0.0012378693,F,Y,1.8
105155,-0.46052599,0.00088500977,F,Y,1.8
105156,-0.44457304,4.7683716e-05,F,Y,1.8
105157,-0.44499767,0.00045013428,F,Y,1.8
105158,-0.44740331,-0.0015869141,F,Y,1.8
105159,-0.44595337,0.00012016296,F,Y,1.8
105160,-0.44237864,0.00067138672,F,Y,1.8
105161,-0.45557648,-0.0013370514,F,Y,1.8
105162,-0.44223171,-0.0010509491,F,Y,1.8
105163,-0.45503289,-0.00098991394,F,Y,1.8
105164,-0.44646037,0.00066566467,F,Y,1.8
105165,-0.4469195,0.00010299683,F,Y,1.8
105166,-0.4461264,0.0016899109,F,Y,1.8
105167,-0.44391978,0.00012016296,F,Y,1.8
105168,-0.4464156,0.00042915344,F,Y,1.8
105169,-0.45492768,-0.0011425018,F,Y,1.8
105170,-0.44248831,0.0001411438,F,Y,1.8
105171,-0.45365626,0.00020027161,F,Y,1.8
105172,-0.448762,5.3405762e-05,F,Y,1.8
105173,-0.43974936,-0.00075721741,F,Y,1.8
105174,-0.45399743,-0.0011024475,F,Y,1.8
105175,-0.45103747,0.00067138672,F,Y,1.8
105176,-0.44398254,0.00033569336,F,Y,1.8
105177,-0.4510802,0.00015449524,F,Y,1.8
105178,-0.45285183,0.00012588501,F,Y,1.8
105179,-0.45409334,0.0009803772,F,Y,1.8
105180,-0.44429839,0.00064849854,F,Y,1.8
105181,-0.4556964,1.335144e-05,F,Y,1.8
105182,-0.44161677,-0.00058174133,F,Y,1.8
105183,-0.45471942,0.0011672974,F,Y,1.8
105184,-0.44117188,-0.00096130371,F,Y,1.8
105185,-0.45397449,0.00018119812,F,Y,1.8
105186,-0.44158012,4.5776367e-05,F,Y,1.8
105187,-0.45583773,-0.00097846985,F,Y,1.8
105188,-0.44341749,0.00088119507,F,Y,1.8
105189,-0.44624472,0.0004863739,F,Y,1.8
105190,-0.44333607,-0.00033378601,F,Y,1.8
105191,-0.45049351,0.00095939636,F,Y,1.8
105192,-0.44665307,-0.0012969971,F,Y,1.8
105193,-0.45156848,0.0013141632,F,Y,1.8
105194,-0.45147789,0.0003528595,F,Y,1.8
105195,-0.46026295,0.00060462952,F,Y,1.8
105196,-0.44648343,0.00016403198,F,Y,1.8
105197,-0.44497997,-0.00053596497,F,Y,1.8
105198,-0.43729627,0.00095558167,F,Y,1.8
105199,-0.45187807,-0.00023460388,F,Y,1.8
105200,-0.43586332,-0.00028038025,F,Y,1.8
105201,-0.45401913,-0.0010967255,F,Y,1.8
105202,-0.44381499,-0.00061607361,F,Y,1.8
105203,-0.44652438,-0.001449585,F,Y,1.8
105204,-0.44469857,-0.0011062622,F,Y,1.8
105205,-0.45541298,-0.00090026855,F,Y,1.8
105206,-0.44671315,0.00049781799,F,Y,1.8
105207,-0.45010775,-0.00052452087,F,Y,1.8
105208,-0.43689883,-0.00057792664,F,Y,1.8
105209,-0.44567263,0.00019264221,F,Y,1.8
105210,-0.44326675,0.001865387,F,Y,1.8
105211,-0.4679485,0.00022125244,F,Y,1.8
105212,-0.43232363,0.00048446655,F,Y,1.8
105213,-0.46087903,0.0010070801,F,Y,1.8
105214,-0.44111806,0.00020599365,F,Y,1.8
105215,-0.45427734,0.00021362305,F,Y,1.8
105216,-0.4449172,-0.00044441223,F,Y,1.8
105217,-0.44578415,0.00058555603,F,Y,1.8
105218,-0.44681633,-0.0014648438,F,Y,1.8
105219,-0.45080245,-5.531311e-05,F,Y,1.8
105220,-0.44592768,0.00045585632,F,Y,1.8
105221,-0.44759649,-0.00047302246,F,Y,1.8
105222,-0.44232571,-0.000207901,F,Y,1.8
