Force,Displacement,Design,Direction,Displacement Rate
-104.81557,-15.305285,D,Y,1.8
-105.25246,-15.323788,D,Y,1.8
-105.6506,-15.342213,D,Y,1.8
-105.99491,-15.359749,D,Y,1.8
-106.30958,-15.375948,D,Y,1.8
-106.59633,-15.394268,D,Y,1.8
-106.84913,-15.412714,D,Y,1.8
-107.08508,-15.429514,D,Y,1.8
-107.32063,-15.446505,D,Y,1.8
-107.52243,-15.463785,D,Y,1.8
-107.74615,-15.483265,D,Y,1.8
-107.91455,-15.502012,D,Y,1.8
-108.09678,-15.519789,D,Y,1.8
-108.27473,-15.537413,D,Y,1.8
-108.48469,-15.555651,D,Y,1.8
-108.65021,-15.576115,D,Y,1.8
-108.8101,-15.593088,D,Y,1.8
-108.97486,-15.611895,D,Y,1.8
-109.15237,-15.628538,D,Y,1.8
-109.32455,-15.647575,D,Y,1.8
-109.50404,-15.664614,D,Y,1.8
-109.67274,-15.682642,D,Y,1.8
-109.82706,-15.700829,D,Y,1.8
-109.9958,-15.717432,D,Y,1.8
-110.14043,-15.736246,D,Y,1.8
-110.28339,-15.753387,D,Y,1.8
-110.42754,-15.772579,D,Y,1.8
-110.53967,-15.788687,D,Y,1.8
-110.66478,-15.807909,D,Y,1.8
-110.77059,-15.825468,D,Y,1.8
-110.84191,-15.843962,D,Y,1.8
-110.94528,-15.860163,D,Y,1.8
-111.03247,-15.877645,D,Y,1.8
-111.11736,-15.896088,D,Y,1.8
-111.17183,-15.914881,D,Y,1.8
-111.23264,-15.932861,D,Y,1.8
-111.25423,-15.950788,D,Y,1.8
-111.29698,-15.969322,D,Y,1.8
-111.34875,-15.986975,D,Y,1.8
-111.38574,-16.006626,D,Y,1.8
-111.41216,-16.024412,D,Y,1.8
-111.45442,-16.042753,D,Y,1.8
-111.56116,-16.060949,D,Y,1.8
-111.73161,-16.077414,D,Y,1.8
-111.98731,-16.09535,D,Y,1.8
-112.29002,-16.111675,D,Y,1.8
-112.5864,-16.13035,D,Y,1.8
-112.86489,-16.14716,D,Y,1.8
-113.1253,-16.164839,D,Y,1.8
-113.36334,-16.183315,D,Y,1.8
-113.54277,-16.201406,D,Y,1.8
-113.70784,-16.218826,D,Y,1.8
-113.83492,-16.236671,D,Y,1.8
-113.92551,-16.255013,D,Y,1.8
-113.96207,-16.272795,D,Y,1.8
-114.00183,-16.288906,D,Y,1.8
-114.03377,-16.307228,D,Y,1.8
-113.99815,-16.326506,D,Y,1.8
-113.96793,-16.344048,D,Y,1.8
-113.94944,-16.362114,D,Y,1.8
-113.89389,-16.38117,D,Y,1.8
-113.82114,-16.398867,D,Y,1.8
-113.79211,-16.417603,D,Y,1.8
-113.75833,-16.436348,D,Y,1.8
-113.6863,-16.454075,D,Y,1.8
-113.64685,-16.471365,D,Y,1.8
-113.63675,-16.489315,D,Y,1.8
-113.61267,-16.506941,D,Y,1.8
-113.58821,-16.525276,D,Y,1.8
-113.57007,-16.54495,D,Y,1.8
-113.5441,-16.561222,D,Y,1.8
-113.5404,-16.579166,D,Y,1.8
-113.53163,-16.598228,D,Y,1.8
-113.5088,-16.615074,D,Y,1.8
-113.41193,-16.634405,D,Y,1.8
-108.04174,-16.660337,D,Y,1.8
-108.74522,-16.680857,D,Y,1.8
-109.21975,-16.701822,D,Y,1.8
-109.44981,-16.716343,D,Y,1.8
-109.67964,-16.730421,D,Y,1.8
-109.97851,-16.745996,D,Y,1.8
-110.3207,-16.764576,D,Y,1.8
-110.75399,-16.782345,D,Y,1.8
-111.31738,-16.800074,D,Y,1.8
-111.94768,-16.816019,D,Y,1.8
-112.61631,-16.833803,D,Y,1.8
-113.27653,-16.849405,D,Y,1.8
-113.92272,-16.867155,D,Y,1.8
-114.53798,-16.885105,D,Y,1.8
-115.13493,-16.901548,D,Y,1.8
-115.6912,-16.920368,D,Y,1.8
-116.20936,-16.937857,D,Y,1.8
-116.72212,-16.957108,D,Y,1.8
-117.18502,-16.97381,D,Y,1.8
-117.60828,-16.989401,D,Y,1.8
-118.01221,-17.007338,D,Y,1.8
-118.32629,-17.025099,D,Y,1.8
-118.61232,-17.044086,D,Y,1.8
-118.7765,-17.062563,D,Y,1.8
-118.49932,-17.079391,D,Y,1.8
-118.04498,-17.099106,D,Y,1.8
-117.86575,-17.118086,D,Y,1.8
-117.58163,-17.138124,D,Y,1.8
-117.64258,-17.154739,D,Y,1.8
-117.84647,-17.172958,D,Y,1.8
-117.99646,-17.191891,D,Y,1.8
-118.11427,-17.208551,D,Y,1.8
-118.23885,-17.226982,D,Y,1.8
-118.31502,-17.244722,D,Y,1.8
-118.40146,-17.263092,D,Y,1.8
-118.44743,-17.282888,D,Y,1.8
-118.45416,-17.299417,D,Y,1.8
-118.4613,-17.317324,D,Y,1.8
-118.46513,-17.335058,D,Y,1.8
-118.45516,-17.353985,D,Y,1.8
-118.42728,-17.370972,D,Y,1.8
-118.34779,-17.389685,D,Y,1.8
-118.29536,-17.407331,D,Y,1.8
-118.20155,-17.425869,D,Y,1.8
-118.12088,-17.443899,D,Y,1.8
-117.99403,-17.461891,D,Y,1.8
-117.87289,-17.479652,D,Y,1.8
-117.75089,-17.498558,D,Y,1.8
-117.63869,-17.515869,D,Y,1.8
-117.50114,-17.535015,D,Y,1.8
-117.38067,-17.552689,D,Y,1.8
-117.25842,-17.571039,D,Y,1.8
-117.17962,-17.587624,D,Y,1.8
-117.08962,-17.606035,D,Y,1.8
-117.03745,-17.626198,D,Y,1.8
-116.95293,-17.644144,D,Y,1.8
-116.90906,-17.662556,D,Y,1.8
-116.81815,-17.679495,D,Y,1.8
-116.79488,-17.696711,D,Y,1.8
-116.6878,-17.717003,D,Y,1.8
-116.64188,-17.734318,D,Y,1.8
-116.65182,-17.752895,D,Y,1.8
-116.72658,-17.77109,D,Y,1.8
-116.86346,-17.788961,D,Y,1.8
-117.09301,-17.80615,D,Y,1.8
-117.35146,-17.825144,D,Y,1.8
-117.60943,-17.8419,D,Y,1.8
-117.84541,-17.859377,D,Y,1.8
-118.10179,-17.877663,D,Y,1.8
-118.28993,-17.895697,D,Y,1.8
-118.49146,-17.914133,D,Y,1.8
-118.63943,-17.930737,D,Y,1.8
-118.80348,-17.948645,D,Y,1.8
-118.92604,-17.965864,D,Y,1.8
-119.02564,-17.984295,D,Y,1.8
-119.0741,-18.002092,D,Y,1.8
-119.11854,-18.019751,D,Y,1.8
-119.11931,-18.038908,D,Y,1.8
-119.08594,-18.056915,D,Y,1.8
-119.04651,-18.074446,D,Y,1.8
-118.99588,-18.092875,D,Y,1.8
-118.89606,-18.109049,D,Y,1.8
-118.84103,-18.128622,D,Y,1.8
-118.71857,-18.146151,D,Y,1.8
-118.60627,-18.164431,D,Y,1.8
-118.54443,-18.183353,D,Y,1.8
-118.44196,-18.202335,D,Y,1.8
-118.34048,-18.219679,D,Y,1.8
-118.28883,-18.237707,D,Y,1.8
-118.17787,-18.255274,D,Y,1.8
-118.13611,-18.273838,D,Y,1.8
-118.06826,-18.291651,D,Y,1.8
-118.01504,-18.309494,D,Y,1.8
-118.011,-18.327457,D,Y,1.8
-118.06378,-18.346638,D,Y,1.8
-118.16894,-18.363831,D,Y,1.8
-118.35296,-18.38204,D,Y,1.8
-118.55736,-18.399162,D,Y,1.8
-118.77742,-18.418009,D,Y,1.8
-118.96613,-18.434517,D,Y,1.8
-119.17313,-18.454391,D,Y,1.8
-119.326,-18.470949,D,Y,1.8
-119.48241,-18.490133,D,Y,1.8
-119.61418,-18.507719,D,Y,1.8
-119.72563,-18.523521,D,Y,1.8
-119.81997,-18.543653,D,Y,1.8
-119.92105,-18.561169,D,Y,1.8
-119.97636,-18.580103,D,Y,1.8
-120.06117,-18.597063,D,Y,1.8
-120.12551,-18.616064,D,Y,1.8
-120.26347,-18.634243,D,Y,1.8
-120.40477,-18.652367,D,Y,1.8
-120.5892,-18.668863,D,Y,1.8
-120.76328,-18.687544,D,Y,1.8
-120.9264,-18.703924,D,Y,1.8
-121.0685,-18.722361,D,Y,1.8
-121.23194,-18.740137,D,Y,1.8
-121.34194,-18.75983,D,Y,1.8
-121.451,-18.777172,D,Y,1.8
-121.54755,-18.795784,D,Y,1.8
-121.6788,-18.811892,D,Y,1.8
-121.77238,-18.828197,D,Y,1.8
-121.90946,-18.846411,D,Y,1.8
-121.99689,-18.865797,D,Y,1.8
-122.09743,-18.884403,D,Y,1.8
-122.1736,-18.902607,D,Y,1.8
-122.24068,-18.918892,D,Y,1.8
-122.31601,-18.937603,D,Y,1.8
-122.31904,-18.958042,D,Y,1.8
-122.36784,-18.97488,D,Y,1.8
-122.44132,-18.993607,D,Y,1.8
-122.48866,-19.011711,D,Y,1.8
-122.51569,-19.030239,D,Y,1.8
-122.51823,-19.046644,D,Y,1.8
-122.57312,-19.065077,D,Y,1.8
-122.56594,-19.083937,D,Y,1.8
-122.58274,-19.102648,D,Y,1.8
-122.51578,-19.123095,D,Y,1.8
-122.50613,-19.13945,D,Y,1.8
-122.49709,-19.157587,D,Y,1.8
-122.47811,-19.175123,D,Y,1.8
-122.40697,-19.192049,D,Y,1.8
-122.36871,-19.210344,D,Y,1.8
-122.32355,-19.227699,D,Y,1.8
-122.24628,-19.242556,D,Y,1.8
-122.21619,-19.263172,D,Y,1.8
-122.15252,-19.280092,D,Y,1.8
-122.05538,-19.299055,D,Y,1.8
-122.00357,-19.317348,D,Y,1.8
-121.90305,-19.33543,D,Y,1.8
-121.85161,-19.35261,D,Y,1.8
-121.76618,-19.369795,D,Y,1.8
-121.74718,-19.389145,D,Y,1.8
-121.66264,-19.407106,D,Y,1.8
-121.61601,-19.425488,D,Y,1.8
-121.5786,-19.442017,D,Y,1.8
-121.53392,-19.462481,D,Y,1.8
-121.46149,-19.479132,D,Y,1.8
-121.44443,-19.500557,D,Y,1.8
-121.33415,-19.517591,D,Y,1.8
-121.31091,-19.534451,D,Y,1.8
-121.26674,-19.553823,D,Y,1.8
-121.20074,-19.572515,D,Y,1.8
-121.147,-19.589899,D,Y,1.8
-121.10063,-19.608759,D,Y,1.8
-121.01469,-19.626638,D,Y,1.8
-120.96927,-19.643524,D,Y,1.8
-120.8884,-19.665043,D,Y,1.8
-120.81738,-19.68182,D,Y,1.8
-120.71692,-19.699114,D,Y,1.8
-120.6628,-19.718355,D,Y,1.8
-120.55274,-19.736446,D,Y,1.8
-120.48425,-19.753782,D,Y,1.8
-120.38658,-19.772243,D,Y,1.8
-120.29771,-19.788908,D,Y,1.8
-120.19561,-19.807812,D,Y,1.8
-120.10195,-19.826059,D,Y,1.8
-119.95971,-19.844772,D,Y,1.8
-119.8576,-19.863028,D,Y,1.8
-119.72894,-19.881521,D,Y,1.8
-119.62315,-19.900085,D,Y,1.8
-119.47758,-19.917213,D,Y,1.8
-119.34217,-19.93602,D,Y,1.8
-119.17846,-19.953142,D,Y,1.8
-119.03625,-19.970953,D,Y,1.8
-118.86621,-19.988907,D,Y,1.8
-118.71222,-20.00841,D,Y,1.8
-118.49538,-20.027821,D,Y,1.8
-118.29524,-20.044825,D,Y,1.8
-118.0904,-20.063974,D,Y,1.8
-117.88487,-20.080259,D,Y,1.8
-117.66931,-20.099964,D,Y,1.8
-117.47908,-20.118135,D,Y,1.8
-117.2698,-20.135717,D,Y,1.8
-117.11581,-20.154884,D,Y,1.8
-116.94939,-20.173014,D,Y,1.8
-116.78275,-20.191595,D,Y,1.8
-116.52887,-20.210913,D,Y,1.8
-116.25902,-20.229731,D,Y,1.8
-116.06603,-20.24856,D,Y,1.8
-115.8686,-20.266382,D,Y,1.8
-115.66631,-20.284267,D,Y,1.8
-115.48046,-20.302422,D,Y,1.8
-115.27515,-20.31938,D,Y,1.8
-115.08773,-20.338781,D,Y,1.8
-114.86813,-20.355715,D,Y,1.8
-114.70028,-20.374065,D,Y,1.8
-114.49255,-20.391865,D,Y,1.8
-114.3042,-20.410641,D,Y,1.8
-114.07983,-20.428865,D,Y,1.8
-113.88576,-20.446529,D,Y,1.8
-113.66901,-20.465172,D,Y,1.8
-113.46794,-20.483536,D,Y,1.8
-113.23987,-20.501827,D,Y,1.8
-113.0532,-20.521381,D,Y,1.8
-112.80499,-20.539398,D,Y,1.8
-112.62544,-20.556095,D,Y,1.8
-112.40628,-20.574816,D,Y,1.8
-112.20708,-20.592266,D,Y,1.8
-111.99483,-20.612274,D,Y,1.8
-111.78395,-20.630804,D,Y,1.8
-111.55724,-20.64819,D,Y,1.8
-111.37398,-20.667253,D,Y,1.8
-111.14009,-20.684383,D,Y,1.8
-110.96102,-20.702705,D,Y,1.8
-110.75929,-20.721428,D,Y,1.8
-110.58186,-20.738108,D,Y,1.8
-110.36379,-20.757761,D,Y,1.8
-110.1764,-20.777592,D,Y,1.8
-109.96602,-20.795773,D,Y,1.8
-109.81454,-20.81307,D,Y,1.8
-109.64433,-20.831524,D,Y,1.8
-109.51594,-20.849581,D,Y,1.8
-109.34003,-20.868517,D,Y,1.8
-109.22123,-20.884821,D,Y,1.8
-109.07277,-20.904509,D,Y,1.8
-108.95261,-20.920343,D,Y,1.8
-108.8031,-20.93832,D,Y,1.8
-108.67792,-20.956839,D,Y,1.8
-108.54456,-20.974293,D,Y,1.8
-108.43982,-20.992771,D,Y,1.8
-108.29263,-21.009735,D,Y,1.8
-108.21604,-21.028425,D,Y,1.8
-108.0843,-21.046053,D,Y,1.8
-107.97634,-21.066479,D,Y,1.8
-107.84351,-21.085154,D,Y,1.8
-107.78748,-21.101809,D,Y,1.8
-107.67481,-21.120592,D,Y,1.8
-107.61333,-21.138842,D,Y,1.8
-107.50145,-21.156784,D,Y,1.8
-107.48981,-21.173544,D,Y,1.8
-107.43269,-21.193209,D,Y,1.8
-107.35592,-21.211765,D,Y,1.8
-107.32448,-21.230049,D,Y,1.8
-107.31306,-21.246809,D,Y,1.8
-107.2536,-21.265051,D,Y,1.8
-107.22811,-21.283249,D,Y,1.8
-107.18989,-21.299828,D,Y,1.8
-107.19476,-21.319031,D,Y,1.8
-107.10598,-21.337515,D,Y,1.8
-107.05003,-21.35615,D,Y,1.8
-106.80144,-21.373095,D,Y,1.8
-106.51701,-21.392496,D,Y,1.8
-106.48123,-21.410446,D,Y,1.8
-106.45074,-21.427633,D,Y,1.8
-106.44115,-21.445368,D,Y,1.8
-106.45691,-21.463808,D,Y,1.8
-106.43089,-21.483366,D,Y,1.8
-106.44608,-21.501701,D,Y,1.8
-106.41113,-21.518557,D,Y,1.8
-106.4354,-21.536026,D,Y,1.8
-106.43234,-21.553932,D,Y,1.8
-106.45617,-21.573027,D,Y,1.8
-106.46703,-21.588978,D,Y,1.8
-106.56417,-21.608496,D,Y,1.8
-106.6161,-21.625324,D,Y,1.8
-106.76777,-21.642887,D,Y,1.8
-106.91006,-21.660374,D,Y,1.8
-107.11694,-21.678844,D,Y,1.8
-107.29838,-21.696672,D,Y,1.8
-107.48318,-21.716755,D,Y,1.8
-107.66282,-21.731319,D,Y,1.8
-107.86184,-21.749134,D,Y,1.8
-108.02101,-21.770605,D,Y,1.8
-108.18575,-21.787931,D,Y,1.8
-108.36057,-21.803991,D,Y,1.8
-108.59771,-21.823174,D,Y,1.8
-108.8042,-21.840303,D,Y,1.8
-109.05319,-21.856789,D,Y,1.8
-109.28828,-21.874868,D,Y,1.8
-109.5763,-21.893209,D,Y,1.8
-109.84469,-21.909883,D,Y,1.8
-110.14151,-21.927876,D,Y,1.8
-110.40461,-21.945477,D,Y,1.8
-110.66245,-21.964237,D,Y,1.8
-110.88781,-21.979038,D,Y,1.8
-111.11776,-21.999493,D,Y,1.8
-111.26843,-22.016096,D,Y,1.8
-111.45538,-22.034966,D,Y,1.8
-111.56206,-22.053854,D,Y,1.8
-111.71991,-22.073006,D,Y,1.8
-111.86367,-22.088924,D,Y,1.8
-112.00501,-22.10771,D,Y,1.8
-112.10691,-22.125128,D,Y,1.8
-112.20383,-22.142929,D,Y,1.8
-112.29743,-22.160503,D,Y,1.8
-112.39212,-22.179041,D,Y,1.8
-112.46326,-22.196659,D,Y,1.8
-112.58678,-22.214231,D,Y,1.8
-112.637,-22.231421,D,Y,1.8
-112.76588,-22.249701,D,Y,1.8
-112.81599,-22.267263,D,Y,1.8
-112.91577,-22.286644,D,Y,1.8
-112.96942,-22.303722,D,Y,1.8
-113.08793,-22.322405,D,Y,1.8
-113.22008,-22.341341,D,Y,1.8
-113.39115,-22.357607,D,Y,1.8
-113.55939,-22.375946,D,Y,1.8
-113.74029,-22.393784,D,Y,1.8
-113.26842,-22.41456,D,Y,1.8
-113.59915,-22.431849,D,Y,1.8
-113.86181,-22.447914,D,Y,1.8
-114.10963,-22.465845,D,Y,1.8
-114.26196,-22.484509,D,Y,1.8
-114.46713,-22.502321,D,Y,1.8
-114.5733,-22.51944,D,Y,1.8
-114.73746,-22.538116,D,Y,1.8
-114.8576,-22.555038,D,Y,1.8
-115.02074,-22.572451,D,Y,1.8
-115.13499,-22.589865,D,Y,1.8
-115.27067,-22.608204,D,Y,1.8
-115.34058,-22.624834,D,Y,1.8
-115.45025,-22.644621,D,Y,1.8
-115.47839,-22.661711,D,Y,1.8
-115.58015,-22.679287,D,Y,1.8
-115.61105,-22.697634,D,Y,1.8
-115.68624,-22.716969,D,Y,1.8
-115.72494,-22.734123,D,Y,1.8
-115.73077,-22.753597,D,Y,1.8
-115.62727,-22.771614,D,Y,1.8
-115.73901,-22.78787,D,Y,1.8
-115.83482,-22.805996,D,Y,1.8
-115.96518,-22.825108,D,Y,1.8
-116.01513,-22.84132,D,Y,1.8
-116.09035,-22.860428,D,Y,1.8
-116.12942,-22.878613,D,Y,1.8
-116.19456,-22.89687,D,Y,1.8
-115.98838,-22.915367,D,Y,1.8
-115.79607,-22.934357,D,Y,1.8
-115.89774,-22.950476,D,Y,1.8
-116.02824,-22.967957,D,Y,1.8
-116.10773,-22.985977,D,Y,1.8
-116.21381,-23.004229,D,Y,1.8
-116.24009,-23.022949,D,Y,1.8
-116.31091,-23.04121,D,Y,1.8
-116.33784,-23.057667,D,Y,1.8
-116.37096,-23.075674,D,Y,1.8
-116.37801,-23.094944,D,Y,1.8
-116.3803,-23.112448,D,Y,1.8
-116.41853,-23.129578,D,Y,1.8
-116.5086,-23.147945,D,Y,1.8
-116.52605,-23.166145,D,Y,1.8
-116.60783,-23.185404,D,Y,1.8
-116.64728,-23.203611,D,Y,1.8
-116.69754,-23.22142,D,Y,1.8
-116.74867,-23.239687,D,Y,1.8
-116.80513,-23.257301,D,Y,1.8
-116.82027,-23.276411,D,Y,1.8
-116.91919,-23.292542,D,Y,1.8
-116.95553,-23.310514,D,Y,1.8
-117.03595,-23.328274,D,Y,1.8
-117.103,-23.346781,D,Y,1.8
-117.1758,-23.363699,D,Y,1.8
-117.26328,-23.381241,D,Y,1.8
-117.36162,-23.399069,D,Y,1.8
-117.42046,-23.417204,D,Y,1.8
-117.55995,-23.435986,D,Y,1.8
-117.62303,-23.453876,D,Y,1.8
-117.75411,-23.471428,D,Y,1.8
-117.85155,-23.490641,D,Y,1.8
-117.97912,-23.507963,D,Y,1.8
-118.06174,-23.526123,D,Y,1.8
-118.19627,-23.543264,D,Y,1.8
-118.29784,-23.561802,D,Y,1.8
-118.41572,-23.579193,D,Y,1.8
-118.47059,-23.598873,D,Y,1.8
-118.5796,-23.616209,D,Y,1.8
-118.62109,-23.633821,D,Y,1.8
-118.72944,-23.653072,D,Y,1.8
-118.74596,-23.668409,D,Y,1.8
-118.79459,-23.687691,D,Y,1.8
-118.18999,-23.705149,D,Y,1.8
-116.15369,-23.729435,D,Y,1.8
-116.72414,-23.745756,D,Y,1.8
-117.22826,-23.761026,D,Y,1.8
-117.62515,-23.779106,D,Y,1.8
-118.02841,-23.796869,D,Y,1.8
-118.35397,-23.81555,D,Y,1.8
-118.69931,-23.83112,D,Y,1.8
-119.01753,-23.848835,D,Y,1.8
-119.371,-23.86607,D,Y,1.8
-119.65618,-23.884192,D,Y,1.8
-119.99329,-23.90233,D,Y,1.8
-120.22185,-23.92009,D,Y,1.8
-120.49967,-23.937994,D,Y,1.8
-120.72252,-23.956327,D,Y,1.8
-120.96343,-23.973339,D,Y,1.8
-121.14036,-23.99057,D,Y,1.8
-121.37057,-24.007219,D,Y,1.8
-121.53005,-24.026281,D,Y,1.8
-121.72997,-24.043398,D,Y,1.8
-121.8908,-24.062361,D,Y,1.8
-122.082,-24.081558,D,Y,1.8
-122.22698,-24.096638,D,Y,1.8
-122.44667,-24.116043,D,Y,1.8
-122.63392,-24.133123,D,Y,1.8
-122.86265,-24.153076,D,Y,1.8
-123.02316,-24.169926,D,Y,1.8
-123.26892,-24.185871,D,Y,1.8
-123.48215,-24.206026,D,Y,1.8
-123.71691,-24.222719,D,Y,1.8
-123.95922,-24.240036,D,Y,1.8
-124.24483,-24.25836,D,Y,1.8
-124.48687,-24.275646,D,Y,1.8
-124.79443,-24.295925,D,Y,1.8
-125.05973,-24.313906,D,Y,1.8
-125.3914,-24.331875,D,Y,1.8
-125.68256,-24.348412,D,Y,1.8
-126.04905,-24.366026,D,Y,1.8
-126.37165,-24.383728,D,Y,1.8
-126.76022,-24.4009,D,Y,1.8
-127.13526,-24.418903,D,Y,1.8
-127.59217,-24.435659,D,Y,1.8
-128.03242,-24.452496,D,Y,1.8
-128.59032,-24.470881,D,Y,1.8
-129.11824,-24.487427,D,Y,1.8
-129.71248,-24.505129,D,Y,1.8
-130.27383,-24.521734,D,Y,1.8
-130.88004,-24.53911,D,Y,1.8
-131.41133,-24.555843,D,Y,1.8
-131.9848,-24.573671,D,Y,1.8
-132.48077,-24.590384,D,Y,1.8
-133.01697,-24.608686,D,Y,1.8
-133.44913,-24.624424,D,Y,1.8
-133.92271,-24.640759,D,Y,1.8
-134.35516,-24.660141,D,Y,1.8
-134.80293,-24.678658,D,Y,1.8
-135.22949,-24.696468,D,Y,1.8
-135.7117,-24.711937,D,Y,1.8
-136.18408,-24.730244,D,Y,1.8
-136.6647,-24.747784,D,Y,1.8
-136.96617,-24.765978,D,Y,1.8
-136.60069,-24.784891,D,Y,1.8
-136.7886,-24.802029,D,Y,1.8
-137.19298,-24.819946,D,Y,1.8
-137.73155,-24.836231,D,Y,1.8
-138.24893,-24.852476,D,Y,1.8
-138.63174,-24.873177,D,Y,1.8
-138.94354,-24.89065,D,Y,1.8
-137.4128,-24.917288,D,Y,1.8
-137.78906,-24.930027,D,Y,1.8
-138.43501,-24.942823,D,Y,1.8
-139.09419,-24.96018,D,Y,1.8
-139.58316,-24.978849,D,Y,1.8
-140.11224,-24.996515,D,Y,1.8
-140.56711,-25.014568,D,Y,1.8
-141.04144,-25.029913,D,Y,1.8
-141.50867,-25.045141,D,Y,1.8
-142.02087,-25.064846,D,Y,1.8
-142.45811,-25.082003,D,Y,1.8
-142.9604,-25.097984,D,Y,1.8
-143.43549,-25.118202,D,Y,1.8
-143.93295,-25.134665,D,Y,1.8
-144.39067,-25.151636,D,Y,1.8
-144.90036,-25.17005,D,Y,1.8
-145.3741,-25.187511,D,Y,1.8
-145.89928,-25.20285,D,Y,1.8
-146.39532,-25.220682,D,Y,1.8
-146.94167,-25.237288,D,Y,1.8
-147.43884,-25.255198,D,Y,1.8
-147.99318,-25.272556,D,Y,1.8
-148.4856,-25.290365,D,Y,1.8
-149.02473,-25.306063,D,Y,1.8
-149.5262,-25.321312,D,Y,1.8
-150.09113,-25.33926,D,Y,1.8
-150.60394,-25.358238,D,Y,1.8
-151.1441,-25.373894,D,Y,1.8
-151.64828,-25.389841,D,Y,1.8
-152.19612,-25.410654,D,Y,1.8
-152.68822,-25.425247,D,Y,1.8
-153.23122,-25.444897,D,Y,1.8
-153.72238,-25.460064,D,Y,1.8
-154.24823,-25.478796,D,Y,1.8
-154.74115,-25.493458,D,Y,1.8
-155.30132,-25.509277,D,Y,1.8
-155.81456,-25.527794,D,Y,1.8
-156.34714,-25.544168,D,Y,1.8
-156.84326,-25.559687,D,Y,1.8
-157.41812,-25.578691,D,Y,1.8
-157.91272,-25.593687,D,Y,1.8
-158.44861,-25.608509,D,Y,1.8
-158.95287,-25.626823,D,Y,1.8
-159.46045,-25.641708,D,Y,1.8
-159.91982,-25.660246,D,Y,1.8
-160.43349,-25.67592,D,Y,1.8
-160.88069,-25.69335,D,Y,1.8
-161.37675,-25.708988,D,Y,1.8
-161.81555,-25.725904,D,Y,1.8
-162.29102,-25.741713,D,Y,1.8
-162.73598,-25.759174,D,Y,1.8
-163.21693,-25.775553,D,Y,1.8
-163.66193,-25.789005,D,Y,1.8
-164.1823,-25.808344,D,Y,1.8
-164.66455,-25.824862,D,Y,1.8
-165.20552,-25.838671,D,Y,1.8
-165.74699,-25.858118,D,Y,1.8
-166.29926,-25.876293,D,Y,1.8
-166.78674,-25.88983,D,Y,1.8
-167.38283,-25.907654,D,Y,1.8
-167.91771,-25.923204,D,Y,1.8
-168.48369,-25.936878,D,Y,1.8
-169.05016,-25.953749,D,Y,1.8
-169.64308,-25.968552,D,Y,1.8
-170.20894,-25.983116,D,Y,1.8
-170.8192,-25.998892,D,Y,1.8
-171.40236,-26.015903,D,Y,1.8
-172.02147,-26.029131,D,Y,1.8
-172.61099,-26.044376,D,Y,1.8
-173.28088,-26.059334,D,Y,1.8
-173.89868,-26.074556,D,Y,1.8
-174.5312,-26.086203,D,Y,1.8
-175.1467,-26.102184,D,Y,1.8
-175.77486,-26.116365,D,Y,1.8
-176.36264,-26.128971,D,Y,1.8
-176.99536,-26.145716,D,Y,1.8
-177.56123,-26.157503,D,Y,1.8
-178.15665,-26.16786,D,Y,1.8
-178.72089,-26.183146,D,Y,1.8
-179.31453,-26.198082,D,Y,1.8
-179.83264,-26.209314,D,Y,1.8
-180.38631,-26.219954,D,Y,1.8
-180.92784,-26.233635,D,Y,1.8
-181.46408,-26.243746,D,Y,1.8
-181.93938,-26.257162,D,Y,1.8
-182.45757,-26.269064,D,Y,1.8
-182.89807,-26.278502,D,Y,1.8
-183.38301,-26.292519,D,Y,1.8
-183.78018,-26.300386,D,Y,1.8
-184.21512,-26.313105,D,Y,1.8
-184.59467,-26.321985,D,Y,1.8
-185.03024,-26.334007,D,Y,1.8
-185.37383,-26.341711,D,Y,1.8
-185.77055,-26.34989,D,Y,1.8
-186.10901,-26.359261,D,Y,1.8
-186.48198,-26.370838,D,Y,1.8
-186.77277,-26.376823,D,Y,1.8
-187.12955,-26.383377,D,Y,1.8
-187.41107,-26.391432,D,Y,1.8
-187.71031,-26.398756,D,Y,1.8
-187.94926,-26.407007,D,Y,1.8
-188.23389,-26.414682,D,Y,1.8
-188.44003,-26.419342,D,Y,1.8
-188.68719,-26.426573,D,Y,1.8
-188.85986,-26.432264,D,Y,1.8
-189.07146,-26.433847,D,Y,1.8
-189.242,-26.442238,D,Y,1.8
-189.42883,-26.447037,D,Y,1.8
-189.54428,-26.452761,D,Y,1.8
-189.71011,-26.457869,D,Y,1.8
-189.80499,-26.462641,D,Y,1.8
-189.94606,-26.464817,D,Y,1.8
-190.03014,-26.469341,D,Y,1.8
-190.15944,-26.470957,D,Y,1.8
-190.3353,-26.476376,D,Y,1.8
-190.52394,-26.481388,D,Y,1.8
-190.57942,-26.485331,D,Y,1.8
-190.65459,-26.488157,D,Y,1.8
-190.67656,-26.491049,D,Y,1.8
-190.77661,-26.493017,D,Y,1.8
-190.78566,-26.495359,D,Y,1.8
-190.84735,-26.49976,D,Y,1.8
-190.85208,-26.501181,D,Y,1.8
-190.93318,-26.501648,D,Y,1.8
-190.92921,-26.505159,D,Y,1.8
-190.96411,-26.507778,D,Y,1.8
-190.9736,-26.510307,D,Y,1.8
-191.04448,-26.5114,D,Y,1.8
-191.0218,-26.511698,D,Y,1.8
-191.0865,-26.515141,D,Y,1.8
-191.07103,-26.515833,D,Y,1.8
-191.10417,-26.515892,D,Y,1.8
